ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX
2559	EasternLuobuohe-429_two-1	Hmongic	TWO	two	二	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ u ³¹	1498	852	阴平.阳平	³¹	Luopohe	u ᴬ/¹	0
2560	WesternLuobuohe-429_two-1	Hmongic	TWO	two	二	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ u ³¹	1498	852	阴平.阳平.阴入.阳入	³¹	Luopohe	u ᴬ/¹	0
2561	SouthernGuizhouChuanqiandian-429_two-1	Hmongic	TWO	two	二	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʔ ɔ ³²	1498	852	阴平	³²	CentralMashanHmong	ɔ ¹ᵃ/¹	0
2562	WesternXiangxi-429_two-1	Hmongic	TWO	two	二	WesternXiangxi	Xiangxi, West	west2430	ʔ ɯ ³⁵	1498	852	阴平	³⁵	WesternXiangxiMiao	ɯ ¹	0
2563	NorthernQiandong-429_two-1	Hmongic	TWO	two	二	NorthernQiandong	Qiandong, North	nort2747	ʔ o ³³	1498	852	阴平	³³	NorthernQiandongMiao	o ¹	0
2564	WesternBaheng-429_two-1	Hmongic	TWO	two	二	WesternBaheng	Baheng, West	pahn1237	ʔ u/w a ³⁵	1498	852	阴平	³⁵	PaHng	v a ¹	0
2565	EasternBaheng-429_two-1	Hmongic	TWO	two	二	EasternBaheng	Baheng, East	pahn1237	ʔ u/w a ³⁵	1498	852	阴平	³⁵	PaHng	v a ¹	0
2566	Jiongnai-429_two-1	Hmongic	TWO	two	二	Jiongnai	Jiongnai	jion1236	ʔ u ⁴⁴	1498	852	阴平	⁴⁴	JiongnaiBunu	u ¹	0
2567	Mien-429_two-1	Mienic	TWO	two	二	Mien	Mien	iumi1238	ʔ i ³³	1498	852	阴平	³³	luMien	v i ¹	0
2568	KimMun-429_two-1	Mienic	TWO	two	二	KimMun	Kim Mun	kimm1245	ʔ i ³⁵	1498	852	阴平.阳平.阴入.阳入	³⁵	KimMun	i ¹	0
2569	BiaoMin-429_two-1	Mienic	TWO	two	二	BiaoMin	Biao Min	biao1254	ʔ u/w əi ³³	1498	852	阴平	³³	BiaoMon	w əi ¹	0
2570	ZaoMin-429_two-1	Mienic	TWO	two	二	ZaoMin	Zao Min	dzao1238	ʔ ui ⁴²	1498	852	阴去	⁴²	DzaoMin	v i ⁵	0
1123	EasternLuobuohe-124_urine-1	Hmongic	URINE	urine	尿	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + j ɛ ⁵⁵	1142	464	轻声 阴上.阳上	⁰/⁵ ⁵⁵	Luopohe	wj/ɥ a ᴮ/²	1
1124	WesternLuobuohe-124_urine-1	Hmongic	URINE	urine	尿	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + j æ ⁵⁵	1142	464	轻声 阴上.阳上	⁰/² ⁵⁵	Luopohe	wj/ɥ a ᴮ/²	1
1125	SouthernGuizhouChuanqiandian-124_urine-1	Hmongic	URINE	urine	尿	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ ɿ ¹¹	1142	464	阳上	¹¹	CentralMashanHmong	ʐ ɪ ⁴	0
1126	WesternXiangxi-124_urine-1	Hmongic	URINE	urine	尿	WesternXiangxi	Xiangxi, West	west2430	ʐ ɑ ²²	1142	464	0	²²	WesternXiangxiMiao	ʐ ɑ ⁴	0
1127	NorthernQiandong-124_urine-1	Hmongic	URINE	urine	尿	NorthernQiandong	Qiandong, North	nort2747	v a ¹¹	1142	464	阳上	¹¹	NorthernQiandongMiao	v a ⁴	0
1128	WesternBaheng-124_urine-1	Hmongic	URINE	urine	尿	WesternBaheng	Baheng, West	pahn1237	ʔ a ŋ ³⁵ + w i ¹¹	1142	464	阴平 阳上	³⁵ ¹¹	PaHng	v e ⁴	1
1129	EasternBaheng-124_urine-1	Hmongic	URINE	urine	尿	EasternBaheng	Baheng, East	pahn1237	ʔ a ŋ ³⁵ + w e ¹¹	1142	464	阴平 阳上	³⁵ ¹¹	PaHng	v e ⁴	1
1130	Jiongnai-124_urine-1	Hmongic	URINE	urine	尿	Jiongnai	Jiongnai	jion1236	ⁿk w ei ³¹	1142	464	阳上	³¹	JiongnaiBunu	ⁿk w e ⁴	0
1131	Mien-124_urine-1	Mienic	URINE	urine	尿	Mien	Mien	iumi1238	wj/ɥ e ²¹³	1142	464	0	²¹³	luMien	w a ⁴	0
1132	KimMun-124_urine-1	Mienic	URINE	urine	尿	KimMun	Kim Mun	kimm1245	v a ²³¹	1142	464	0	²³¹	KimMun	v a ⁴	0
1133	BiaoMin-124_urine-1	Mienic	URINE	urine	尿	BiaoMin	Biao Min	biao1254	l ɔ ⁴²	1142	464	阳上.阳去	⁴²	BiaoMon	l ɔ ⁴	0
1134	ZaoMin-124_urine-1	Mienic	URINE	urine	尿	ZaoMin	Zao Min	dzao1238	v j a ⁴⁴	1142	464	阴平.阳上.阴入	⁴⁴	DzaoMin	v j ɛ ⁴	0
105	WhiteHmong-444_thevegetables-1	Hmongic	VEGETABLES	the vegetables		WhiteHmong	White Hmong	hmon1333	ʐ au ⁵⁵	924	446	阴平	⁵⁵	HmongDaw	ʐ au ¹	0
1777	EasternLuobuohe-227_vegetable-1	Hmongic	VEGETABLES	vegetable	菜	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ˀʑ u ³¹	924	446	轻声 阴平.阳平	⁰/⁵ ³¹	Luopohe	ʔ ɥ u ᴬ/¹	1
1778	WesternLuobuohe-227_vegetable-1	Hmongic	VEGETABLES	vegetable	菜	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ˀj y ³¹	924	446	轻声 阴平.阳平.阴入.阳入	⁰/² ³¹	Luopohe	ʔ ɥ u ᴬ/¹	1
1779	SouthernGuizhouChuanqiandian-227_vegetable-1	Hmongic	VEGETABLES	vegetable	菜	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ ɔ ³²	924	446	阴平	³²	CentralMashanHmong	ʐ ɔ ¹ᵃ/¹	0
1780	WesternXiangxi-227_vegetable-1	Hmongic	VEGETABLES	vegetable	菜	WesternXiangxi	Xiangxi, West	west2430	ʐ ei ³⁵	924	446	阴平	³⁵	WesternXiangxiMiao	ʐ ei ¹	0
1781	NorthernQiandong-227_vegetable-1	Hmongic	VEGETABLES	vegetable	菜	NorthernQiandong	Qiandong, North	nort2747	ɣ o ³³	924	446	阴平	³³	NorthernQiandongMiao	ɣ u ¹	0
1782	WesternBaheng-227_vegetable-1	Hmongic	VEGETABLES	vegetable	菜	WesternBaheng	Baheng, West	pahn1237	j i ³⁵	924	446	阴平	³⁵	PaHng	ɦ j i ¹	0
1783	EasternBaheng-227_vegetable-1	Hmongic	VEGETABLES	vegetable	菜	EasternBaheng	Baheng, East	pahn1237	ʑ i ³⁵	924	446	阴平	³⁵	PaHng	ɦ j i ¹	0
1784	Jiongnai-227_vegetable-1	Hmongic	VEGETABLES	vegetable	菜	Jiongnai	Jiongnai	jion1236	j e ⁴⁴	924	446	阴平	⁴⁴	JiongnaiBunu	j i ¹	0
1785	Mien-227_vegetable-1	Mienic	VEGETABLES	vegetable	菜	Mien	Mien	iumi1238	l ai ³³	924	446	阴平	³³	luMien	g ai ¹	0
1786	KimMun-227_vegetable-1	Mienic	VEGETABLES	vegetable	菜	KimMun	Kim Mun	kimm1245	g j ai ³⁵	924	446	阴平.阳平.阴入.阳入	³⁵	KimMun	g j ai ¹	0
1787	BiaoMin-227_vegetable-1	Mienic	VEGETABLES	vegetable	菜	BiaoMin	Biao Min	biao1254	l ai ³³	924	446	阴平	³³	BiaoMon	l ai ¹	0
1788	ZaoMin-227_vegetable-1	Mienic	VEGETABLES	vegetable	菜	ZaoMin	Zao Min	dzao1238	ʔ e ⁴⁴	924	446	阴平.阳上.阴入	⁴⁴	DzaoMin	ɛi ¹	0
284	WhiteHmong-1194_thevillage-1	Hmongic	VILLAGE	the village		WhiteHmong	White Hmong	hmon1333	ʐ o ¹¹	930	469	阴平.阴上.阳上.阴入	¹¹	HmongDaw	ʐ ɔ ⁴	0
524	EasternLuobuohe-34_village-1	Hmongic	VILLAGE	village	村寨	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + tsʰ o ³¹	930	469	轻声 阴平.阳平	⁰/⁵ ³¹	Luopohe	wj/ɥ o ᴮ/²	0
525	WesternLuobuohe-34_village-1	Hmongic	VILLAGE	village	村寨	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + tsʰ o ³¹	930	469	轻声 阴平.阳平.阴入.阳入	⁰/² ³¹	Luopohe	wj/ɥ o ᴮ/²	1
526	SouthernGuizhouChuanqiandian-34_village-1	Hmongic	VILLAGE	village	村寨	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ o ŋ ¹¹	930	469	阳上	¹¹	CentralMashanHmong	ʐ o ŋ ⁴	0
527	WesternXiangxi-34_village-1	Hmongic	VILLAGE	village	村寨	WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ʐ ɑ ŋ ²²	930	469	阴平 0	³⁵ ²²	WesternXiangxiMiao	ʐ ɑ ŋ ⁴	1
528	NorthernQiandong-34_village-1	Hmongic	VILLAGE	village	村寨	NorthernQiandong	Qiandong, North	nort2747	ɣ a ŋ ¹¹	930	469	阳上	¹¹	NorthernQiandongMiao	ɣ a ŋ ⁴	0
529	WesternBaheng-34_village-1	Hmongic	VILLAGE	village	村寨	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + tʰ ɛ ³⁵	930	0	轻声 阴平	⁰/³ ³⁵	PaHng		
530	EasternBaheng-34_village-1	Hmongic	VILLAGE	village	村寨	EasternBaheng	Baheng, East	pahn1237	l a ⁰/³ + tɕ u ŋ ³¹	930	0	轻声 阳去.阳入	⁰/³ ³¹	PaHng		
531	Jiongnai-34_village-1	Hmongic	VILLAGE	village	村寨	Jiongnai	Jiongnai	jion1236	ʃ ə ŋ ⁴⁴	930	0	阴平	⁴⁴	JiongnaiBunu		
532	Mien-34_village-1	Mienic	VILLAGE	village	村寨	Mien	Mien	iumi1238	l a ŋ ²³¹	930	469	阳上	²³¹	luMien	g a ŋ ⁴	0
533	KimMun-34_village-1	Mienic	VILLAGE	village	村寨	KimMun	Kim Mun	kimm1245	g j a ŋ ³¹	930	469	阴上.阳上.阴去.阳去.	³¹	KimMun	g j a ŋ ⁴	0
534	BiaoMin-34_village-1	Mienic	VILLAGE	village	村寨	BiaoMin	Biao Min	biao1254	l a ŋ ⁴²	930	469	阳上.阳去	⁴²	BiaoMon	l a ŋ ⁴	0
535	ZaoMin-34_village-1	Mienic	VILLAGE	village	村寨	ZaoMin	Zao Min	dzao1238	ʑ o ŋ ⁴⁴	930	469	阴平.阳上.阴入	⁴⁴	DzaoMin	dz ɔ ŋ ⁴	0
80	WhiteHmong-324_thewaist-1	Hmongic	WAIST	the waist		WhiteHmong	White Hmong	hmon1333	d u/w a ³⁴	1681	825	阴上	³⁴	HmongDaw	d u/w a ³	0
928	EasternLuobuohe-99_waist-1	Hmongic	WAIST	waist	腰	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + q l a ⁵⁵	1681	825	轻声 阴上.阳上	⁰/² ⁵⁵	Luopohe	q l a ᴮ/²	1
929	WesternLuobuohe-99_waist-1	Hmongic	WAIST	waist	腰	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + q l a ⁵⁵	1681	825	轻声 阴上.阳上	⁰/² ⁵⁵	Luopohe	q l a ᴮ/²	1
930	SouthernGuizhouChuanqiandian-99_waist-1	Hmongic	WAIST	waist	腰	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɬ a ⁴²	1681	825	阴上	⁴²	CentralMashanHmong	l̥ a ³ᵃ/³	0
931	WesternXiangxi-99_waist-1	Hmongic	WAIST	waist	腰	WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + q w ɑ ⁴⁴	1681	825	阴平 阴上.阴入	³⁵ ⁴⁴	WesternXiangxiMiao	q w ɑ ³	1
932	NorthernQiandong-99_waist-1	Hmongic	WAIST	waist	腰	NorthernQiandong	Qiandong, North	nort2747	q a ³³ + ɬ a ³⁵	1681	825	阴平 阴上	³³ ³⁵	NorthernQiandongMiao	l̥ a ³	1
933	WesternBaheng-99_waist-1	Hmongic	WAIST	waist	腰	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + q ei ³⁵ + l a ³¹	1681	825	轻声 阴平 阴上	⁰/³ ³⁵ ³¹	PaHng	l a ³	2
934	EasternBaheng-99_waist-1	Hmongic	WAIST	waist	腰	EasternBaheng	Baheng, East	pahn1237	ʔ a ⁰/³ + l a ³¹³	1681	825	轻声 阴上	⁰/³ ³¹³	PaHng	l a ³	1
935	Jiongnai-99_waist-1	Hmongic	WAIST	waist	腰	Jiongnai	Jiongnai	jion1236	k a ³³ + k l a ⁵³	1681	825	阳平 阴上	³³ ⁵³	JiongnaiBunu	k l a ³	1
936	Mien-99_waist-1	Mienic	WAIST	waist	腰	Mien	Mien	iumi1238	k aːi ⁵³	1681	825	阴上	⁵³	luMien	k l aːi ³	0
937	KimMun-99_waist-1	Mienic	WAIST	waist	腰	KimMun	Kim Mun	kimm1245	k l ai ⁵¹	1681	825	阴上.阳上	⁵¹	KimMun	k l aːi ³	0
938	BiaoMin-99_waist-1	Mienic	WAIST	waist	腰	BiaoMin	Biao Min	biao1254	k l a ³⁵	1681	825	阴上	³⁵	BiaoMon	k l a ³	0
939	ZaoMin-99_waist-1	Mienic	WAIST	waist	腰	ZaoMin	Zao Min	dzao1238	l ai ²⁴	1681	825	阴上	²⁴	DzaoMin	l ai ³	0
3847	EasternLuobuohe-675_wait-1	Hmongic	WAIT (FOR)	wait	等	EasternLuobuohe	Luobuohe, Eastern	luop1235	z u ŋ ⁵⁵	1590	239	阴上.阳上	⁵⁵	Luopohe	ð o ŋ ᴮ/²	0
3848	WesternLuobuohe-675_wait-1	Hmongic	WAIT (FOR)	wait	等	WesternLuobuohe	Luobuohe, Western	luop1235	ð o ŋ ⁵⁵	1590	239	阴上.阳上	⁵⁵	Luopohe	ð o ŋ ᴮ/²	0
3849	SouthernGuizhouChuanqiandian-675_wait-1	Hmongic	WAIT (FOR)	wait	等	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t o ŋ ¹¹	1590	239	阳上	¹¹	CentralMashanHmong	t o ŋ ⁴	0
3850	WesternXiangxi-675_wait-1	Hmongic	WAIT (FOR)	wait	等	WesternXiangxi	Xiangxi, West	west2430	t ɑ ŋ ²²	1590	239	0	²²	WesternXiangxiMiao	t ɑ ŋ ⁴	0
3851	NorthernQiandong-675_wait-1	Hmongic	WAIT (FOR)	wait	等	NorthernQiandong	Qiandong, North	nort2747	t a ŋ ¹¹	1590	239	阳上	¹¹	NorthernQiandongMiao	t a ŋ ⁴	0
3852	WesternBaheng-675_wait-1	Hmongic	WAIT (FOR)	wait	等	WesternBaheng	Baheng, West	pahn1237	t e ŋ ¹¹	1590	239	阳上	¹¹	PaHng	t e ⁴	0
3853	EasternBaheng-675_wait-1	Hmongic	WAIT (FOR)	wait	等	EasternBaheng	Baheng, East	pahn1237	t e ŋ ¹¹	1590	239	阳上	¹¹	PaHng	t e ⁴	0
3854	Jiongnai-675_wait-1	Hmongic	WAIT (FOR)	wait	等	Jiongnai	Jiongnai	jion1236	j u ⁵³	1590	0	阴上	⁵³	JiongnaiBunu		
3855	Mien-675_wait-1	Mienic	WAIT (FOR)	wait	等	Mien	Mien	iumi1238	ts o ⁵³	1590	335	阴上	⁵³	luMien	tɕ u ³	0
3856	KimMun-675_wait-1	Mienic	WAIT (FOR)	wait	等	KimMun	Kim Mun	kimm1245	tʃ u ⁵¹	1590	335	阴上.阳上	⁵¹	KimMun	ȶ u ³	0
3857	BiaoMin-675_wait-1	Mienic	WAIT (FOR)	wait	等	BiaoMin	Biao Min	biao1254	t j u ³⁵	1590	335	阴上	³⁵	BiaoMon	ȶ u ³	0
3858	ZaoMin-675_wait-1	Mienic	WAIT (FOR)	wait	等	ZaoMin	Zao Min	dzao1238	d a ŋ ²⁴	1590	0	阴上	²⁴	DzaoMin		
83	WhiteHmong-344_towakeup-1	Hmongic	WAKE UP	to wake up		WhiteHmong	White Hmong	hmon1333	tʃ i ²¹³ + dʱ e ŋ ³⁴	1602	544	阳上 阴上	²¹³ ³⁴	HmongDaw	ʈʂ i ⁸/²⁴	0
3522	EasternLuobuohe-842_wakeup-1	Hmongic	WAKE UP	wake up	醒	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ i ⁵⁵ + q ɹ əu ³³ + t ə ⁰/² + p u ŋ ²⁴	1602	0	阴上.阳上 阴入.阳入 轻声 阴去.阳去	⁵⁵ ³³ ⁰/² ²⁴	Luopohe		
3523	WesternLuobuohe-842_wakeup-1	Hmongic	WAKE UP	wake up	醒	WesternLuobuohe	Luobuohe, Western	luop1235	ts u ³⁵ + ts u ³⁵	1602	0	阴去.阳去 阴去.阳去	³⁵ ³⁵	Luopohe		
3524	WesternXiangxi-842_wakeup-1	Hmongic	WAKE UP	wake up	醒	WesternXiangxi	Xiangxi, West	west2430	tɕ ə ⁵³ + ⁿtsʰ ɛ ³⁵	1602	0	*上 阴平	⁵³ ³⁵	WesternXiangxiMiao		
3525	NorthernQiandong-842_wakeup-1	Hmongic	WAKE UP	wake up	醒	NorthernQiandong	Qiandong, North	nort2747	sʰ ei ³³	1602	0	阴平	³³	NorthernQiandongMiao		
3526	WesternBaheng-842_wakeup-1	Hmongic	WAKE UP	wake up	醒	WesternBaheng	Baheng, West	pahn1237	tɕ o ⁵⁵ + ȵ̥ i ³⁵	1602	0	阴去 阴平	⁵⁵ ³⁵	PaHng		
3527	EasternBaheng-842_wakeup-1	Hmongic	WAKE UP	wake up	醒	EasternBaheng	Baheng, East	pahn1237	tɕ au ⁵⁵	1602	544	阴去	⁵⁵	PaHng	tɕ i ⁸/²⁴	0
3528	Jiongnai-842_wakeup-1	Hmongic	WAKE UP	wake up	醒	Jiongnai	Jiongnai	jion1236	ⁿtʃʰ ai ⁴⁴	1602	0	阴平	⁴⁴	JiongnaiBunu		
3529	Mien-842_wakeup-1	Mienic	WAKE UP	wake up	醒	Mien	Mien	iumi1238	dz i ŋ ³³	1602	0	阴平	³³	luMien		
3530	KimMun-842_wakeup-1	Mienic	WAKE UP	wake up	醒	KimMun	Kim Mun	kimm1245	t iː ŋ ¹¹	1602	0	阴平.阳平.阴入.阳入	¹¹	KimMun		
3531	BiaoMin-842_wakeup-1	Mienic	WAKE UP	wake up	醒	BiaoMin	Biao Min	biao1254	dʑ ɛ ³³	1602	0	阴平	³³	BiaoMon		
3532	ZaoMin-842_wakeup-1	Mienic	WAKE UP	wake up	醒	ZaoMin	Zao Min	dzao1238	d e ŋ ⁴⁴	1602	0	阴平.阳上.阴入	⁴⁴	DzaoMin		
4719	EasternLuobuohe-842_wakeup-2	Hmongic	WAKE UP	wake up	醒	EasternLuobuohe	Luobuohe, Eastern	luop1235	z a ³³	1602	544	阴入.阳入	³³	Luopohe	z a ᴰ/⁴	0
4720	WesternLuobuohe-842_wakeup-2	Hmongic	WAKE UP	wake up	醒	WesternLuobuohe	Luobuohe, Western	luop1235	z ɑ ³¹	1602	544	阴平.阳平.阴入.阳入	³¹	Luopohe	z a ᴰ/⁴	0
4721	SouthernGuizhouChuanqiandian-842_wakeup-1	Hmongic	WAKE UP	wake up	醒	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s i ²¹ + ŋ ɔ ⁴⁴	1602	544	阳入 阴入	²¹ ⁴⁴	CentralMashanHmong	s i ⁸/²⁴	0
4722	WesternXiangxi-842_wakeup-2	Hmongic	WAKE UP	wake up	醒	WesternXiangxi	Xiangxi, West	west2430	s a ⁵³	1602	0	*上	⁵³	WesternXiangxiMiao		
4723	NorthernQiandong-842_wakeup-2	Hmongic	WAKE UP	wake up	醒	NorthernQiandong	Qiandong, North	nort2747	nʲ i n ¹³ + m ɛ ¹³	1602	0	阴入 阴入	¹³ ¹³	NorthernQiandongMiao		
4724	WesternBaheng-842_wakeup-2	Hmongic	WAKE UP	wake up	醒	WesternBaheng	Baheng, West	pahn1237	s o ³⁵ + tɕ i ⁴²	1602	544	阴平 阳入	³⁵ ⁴²	PaHng	tɕ i ⁸/²⁴	1
4725	EasternBaheng-842_wakeup-2	Hmongic	WAKE UP	wake up	醒	EasternBaheng	Baheng, East	pahn1237	ɕ a ŋ ³¹	1602	0	阳去.阳入	³¹	PaHng		
4726	Jiongnai-842_wakeup-2	Hmongic	WAKE UP	wake up	醒	Jiongnai	Jiongnai	jion1236	θ ei ⁴⁴	1602	0	阴平	⁴⁴	JiongnaiBunu		
4727	Mien-842_wakeup-2	Mienic	WAKE UP	wake up	醒	Mien	Mien	iumi1238	ȵ e ³³	1602	0	阴平	³³	luMien		
4728	KimMun-842_wakeup-2	Mienic	WAKE UP	wake up	醒	KimMun	Kim Mun	kimm1245	d iːu ³³	1602	0	阴平.阳平	³³	KimMun		
4729	BiaoMin-842_wakeup-2	Mienic	WAKE UP	wake up	醒	BiaoMin	Biao Min	biao1254	ȵ a ³³	1602	0	阴平	³³	BiaoMon		
177	WhiteHmong-741_towalk-1	Hmongic	WALK	to walk		WhiteHmong	White Hmong	hmon1333	t au ³¹ + k e ³⁴	1443	0	阳平.阳上.阳去 阴上	³¹ ³⁴	HmongDaw		
4840	EasternLuobuohe-878_walk-1	Hmongic	WALK	walk	走	EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿd əu ²⁴	1443	0	阴去.阳去	²⁴	Luopohe		
4841	WesternLuobuohe-878_walk-1	Hmongic	WALK	walk	走	WesternLuobuohe	Luobuohe, Western	luop1235	ⁿd u ³⁵	1443	0	阴去.阳去	³⁵	Luopohe		
4842	SouthernGuizhouChuanqiandian-878_walk-1	Hmongic	WALK	walk	走	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	m ə ŋ ¹¹	1443	0	阳上	¹¹	CentralMashanHmong		
4843	SouthernGuizhouChuanqiandian-878_walk-2	Hmongic	WALK	walk	走	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɭ ə ²¹	1443	0	阳入	²¹	CentralMashanHmong		
4844	WesternXiangxi-878_walk-1	Hmongic	WALK	walk	走	WesternXiangxi	Xiangxi, West	west2430	h w e ⁵³	1443	0	*上	⁵³	WesternXiangxiMiao		
4845	NorthernQiandong-878_walk-1	Hmongic	WALK	walk	走	NorthernQiandong	Qiandong, North	nort2747	h a ŋ ³³	1443	0	阴平	³³	NorthernQiandongMiao		
4846	WesternBaheng-878_walk-1	Hmongic	WALK	walk	走	WesternBaheng	Baheng, West	pahn1237	tɕ a ⁴⁴	1443	0	阳去	⁴⁴	PaHng		
4847	EasternBaheng-878_walk-1	Hmongic	WALK	walk	走	EasternBaheng	Baheng, East	pahn1237	ŋ̍ */ə ŋ ¹¹	1443	0	阳上	¹¹	PaHng		
4848	EasternBaheng-878_walk-2	Hmongic	WALK	walk	走	EasternBaheng	Baheng, East	pahn1237	tʰ au ³¹	1443	0	阳去.阳入	³¹	PaHng		
4849	Jiongnai-878_walk-1	Hmongic	WALK	walk	走	Jiongnai	Jiongnai	jion1236	h e ³³	1443	0	阳平	³³	JiongnaiBunu		
4850	Mien-878_walk-1	Mienic	WALK	walk	走	Mien	Mien	iumi1238	ʑ a ŋ ³¹	1443	659	阳平	³¹	luMien	j a ŋ ²	0
4851	KimMun-878_walk-1	Mienic	WALK	walk	走	KimMun	Kim Mun	kimm1245	z a ŋ ³³	1443	659	阴平.阳平	³³	KimMun	j a ŋ ²	0
4852	BiaoMin-878_walk-1	Mienic	WALK	walk	走	BiaoMin	Biao Min	biao1254	ȵ a ŋ ³¹	1443	659	阳平	³¹	BiaoMon	ȵ a ŋ ²	0
4853	ZaoMin-878_walk-1	Mienic	WALK	walk	走	ZaoMin	Zao Min	dzao1238	ʑ a ŋ ⁵³	1443	659	阳平	⁵³	DzaoMin	dz a ŋ ²	0
162	WhiteHmong-672_towash-1	Hmongic	WASH	to wash		WhiteHmong	White Hmong	hmon1333	ⁿts u/w a ³⁴	1453	509	阴上	³⁴	HmongDaw	ⁿʈs u/w a ³	0
4683	EasternLuobuohe-834_washdishes-1	Hmongic	WASH	wash (dishes)	洗（碗）	EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿts i ⁵⁵	1453	509	阴上.阳上	⁵⁵	Luopohe	ˀʈʂ i ᴮ/²	0
4684	WesternLuobuohe-834_washdishes-1	Hmongic	WASH	wash (dishes)	洗（碗）	WesternLuobuohe	Luobuohe, Western	luop1235	ⁿts i ⁵⁵	1453	509	阴上.阳上	⁵⁵	Luopohe	ˀʈʂ i ᴮ/²	0
4685	SouthernGuizhouChuanqiandian-834_washdishes-1	Hmongic	WASH	wash (dishes)	洗（碗）	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿts a ⁴²	1453	509	阴上	⁴²	CentralMashanHmong	ⁿʈs a ³ᵃ/³	0
4686	WesternXiangxi-834_washdishes-1	Hmongic	WASH	wash (dishes)	洗（碗）	WesternXiangxi	Xiangxi, West	west2430	ⁿts a ⁴⁴	1453	509	阴上.阴入	⁴⁴	WesternXiangxiMiao	ⁿʈs a ³	0
4687	NorthernQiandong-834_washdishes-1	Hmongic	WASH	wash (dishes)	洗（碗）	NorthernQiandong	Qiandong, North	nort2747	s a ³⁵	1453	509	阴上	³⁵	NorthernQiandongMiao	s a ³	0
4688	WesternBaheng-834_washdishes-1	Hmongic	WASH	wash (dishes)	洗（碗）	WesternBaheng	Baheng, West	pahn1237	n ei ³¹	1453	509	阴上	³¹	PaHng	ȵ e ³	0
4689	EasternBaheng-834_washdishes-1	Hmongic	WASH	wash (dishes)	洗（碗）	EasternBaheng	Baheng, East	pahn1237	ⁿts e ³¹³	1453	509	阴上	³¹³	PaHng	ȵ e ³	0
4690	Jiongnai-834_washdishes-1	Hmongic	WASH	wash (dishes)	洗（碗）	Jiongnai	Jiongnai	jion1236	ⁿtʃ ei ⁵³	1453	509	阴上	⁵³	JiongnaiBunu	ⁿtʃ ei ³	0
4691	Mien-834_washdishes-1	Mienic	WASH	wash (dishes)	洗（碗）	Mien	Mien	iumi1238	dz aːu ²⁴	1453	509	阴去	²⁴	luMien	d aːu ⁵	0
4692	KimMun-834_washdishes-1	Mienic	WASH	wash (dishes)	洗（碗）	KimMun	Kim Mun	kimm1245	d aːu ⁵⁵	1453	509	阴上.阳上.阴入.阳入	⁵⁵	KimMun	d aːu ⁵¹	0
4693	BiaoMin-834_washdishes-1	Mienic	WASH	wash (dishes)	洗（碗）	BiaoMin	Biao Min	biao1254	dz a ³⁵	1453	509	阴上	³⁵	BiaoMon	dz a ³	0
4694	ZaoMin-834_washdishes-1	Mienic	WASH	wash (dishes)	洗（碗）	ZaoMin	Zao Min	dzao1238	d ɔ ²⁴	1453	509	阴上	²⁴	DzaoMin	d ɔu ³	0
2	WhiteHmong-15_thewater-1	Hmongic	WATER	the water		WhiteHmong	White Hmong	hmon1333	d e ⁵³	948	0	阳平	⁵³	HmongDaw		
