ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	CLASSIFICATION	DATASET
2532	luMien-138-duck-1			DUCK	duck		luMien	8 Iu Mien [ium]	iumi1238	aː p ⁷/³	1360		0	Mien	ratliffhmongmien
2533	KimMun-138-duck-1			DUCK	duck		KimMun	9 Kim Mun [mji]	kimm1245	aː p ⁷'/³	1360		0	Kim Mun	chenhmongmien
2534	BiaoMon-138-duck-1			DUCK	duck		BiaoMon	10 Biao Mon [bmt]	biao1256	a n ⁷/³	1360		0	Biao Min	ratliffhmongmien
2535	DzaoMin-138-duck-1			DUCK	duck		DzaoMin	11 Dzao Min [bpn]	dzao1238	a p ⁷/³	1360		0	Zao Min	ratliffhmongmien
3604	EasternLuobuohe-153_duck-1	Hmongic		DUCK	duck		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ʁ ɹ ɛ ²⁴	1360		0	Luopohe	chenhmongmien
3605	WesternLuobuohe-153_duck-1	Hmongic		DUCK	duck		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + v a ³⁵	1360		0	Luopohe	chenhmongmien
3606	SouthernGuizhouChuanqiandian-153_duck-1	Hmongic		DUCK	duck		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʔ o ⁴⁴	1360		0	Southern Chuanqiandian	chenhmongmien
3607	WesternXiangxi-153_duck-1	Hmongic		DUCK	duck		WesternXiangxi	Xiangxi, West	west2430	n u ⁴² + ʂ o ⁴⁴	1360		0	Western Xiangxi	chenhmongmien
3608	NorthernQiandong-153_duck-1	Hmongic		DUCK	duck		NorthernQiandong	Qiandong, North	nort2747	k a ¹³	1360		0	Northern Qiandong	chenhmongmien
3609	WesternBaheng-153_duck-1	Hmongic		DUCK	duck		WesternBaheng	Baheng, West	pahn1237	ʔ a ⁵³	1360		0	Baheng	chenhmongmien
3610	EasternBaheng-153_duck-1	Hmongic		DUCK	duck		EasternBaheng	Baheng, East	pahn1237	ʔ a ⁵³	1360		0	Baheng	chenhmongmien
3611	Jiongnai-153_duck-1	Hmongic		DUCK	duck		Jiongnai	Jiongnai	jion1236	ʔ ai ⁵⁵	1360		0	Jiongnai	chenhmongmien
3612	Mien-153_duck-1	Mienic		DUCK	duck		Mien	Mien	iumi1238	ʔ a p ⁵⁵	1360		0	Mien	chenhmongmien
3613	KimMun-153_duck-1	Mienic		DUCK	duck		KimMun	Kim Mun	kimm1245	ʔ aː p ⁵⁵	1360		0	Kim Mun	chenhmongmien
3614	BiaoMin-153_duck-1	Mienic		DUCK	duck		BiaoMin	Biao Min	biao1254	ʔ a t ⁵³	1360		0	Biao Min	chenhmongmien
3615	ZaoMin-153_duck-1	Mienic		DUCK	duck		ZaoMin	Zao Min	dzao1238	ʔ a p ⁴⁴	1360		0	Zao Min	chenhmongmien
1742	NorthernQiandongMiao-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	ȵ a ŋ ¹	363		0	Northern Qiandong	ratliffhmongmien
1743	WesternXiangxiMiao-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	ȵ i ¹	363		0	Western Xiangxi	ratliffhmongmien
1744	CentralMashanHmong-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ȵ ɔ ¹ᵃ/¹	363		0	Southern Chuanqiandian	ratliffhmongmien
1745	Luopohe-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		Luopohe	5 Luopohe Hmong [hml]	luop1235	ʔ ȵ o ŋ ᴬ/¹	363		0	Luopohe	ratliffhmongmien
1746	JiongnaiBunu-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	ȵ ɐ ŋ ¹	363		0	Jiongnai	ratliffhmongmien
1747	PaHng-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		PaHng	7 Pa-Hng [pha]	pahn1237	ȵ õ ¹	363		0	Baheng	ratliffhmongmien
1819	luMien-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		luMien	8 Iu Mien [ium]	iumi1238	j e m ¹	363		0	Mien	ratliffhmongmien
1820	KimMun-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		KimMun	9 Kim Mun [mji]	kimm1245	j a m ¹	363		0	Kim Mun	chenhmongmien
1821	BiaoMon-454-tobeatlive-1			DWELL (LIVE, RESIDE)	to be at/live		BiaoMon	10 Biao Mon [bmt]	biao1256	j a n ¹	363		0	Biao Min	ratliffhmongmien
7104	EasternLuobuohe-870_livereside-1	Hmongic		DWELL (LIVE, RESIDE)	live (reside)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ˀȵ u ŋ ³¹	363		0	Luopohe	chenhmongmien
7105	WesternLuobuohe-870_livereside-1	Hmongic		DWELL (LIVE, RESIDE)	live (reside)		WesternLuobuohe	Luobuohe, Western	luop1235	ˀȵ o ŋ ³¹	363		0	Luopohe	chenhmongmien
7106	SouthernGuizhouChuanqiandian-870_livereside-1	Hmongic		DWELL (LIVE, RESIDE)	live (reside)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ȵ ɔ ³²	363		0	Southern Chuanqiandian	chenhmongmien
7107	WesternXiangxi-870_livereside-1	Hmongic		DWELL (LIVE, RESIDE)	live (reside)		WesternXiangxi	Xiangxi, West	west2430	ȵ i ³⁵	363		0	Western Xiangxi	chenhmongmien
7108	NorthernQiandong-870_livereside-1	Hmongic		DWELL (LIVE, RESIDE)	live (reside)		NorthernQiandong	Qiandong, North	nort2747	nʲ a ŋ ³³	363		0	Northern Qiandong	chenhmongmien
7109	WesternBaheng-870_livereside-1	Hmongic		DWELL (LIVE, RESIDE)	live (reside)		WesternBaheng	Baheng, West	pahn1237	ȵ o ŋ ³⁵	363		0	Baheng	chenhmongmien
7110	EasternBaheng-870_livereside-1	Hmongic		DWELL (LIVE, RESIDE)	live (reside)		EasternBaheng	Baheng, East	pahn1237	ʑ au ³¹³	363		0	Baheng	chenhmongmien
7111	Jiongnai-870_livereside-1	Hmongic		DWELL (LIVE, RESIDE)	live (reside)		Jiongnai	Jiongnai	jion1236	ŋ j ə ŋ ⁴⁴	363		0	Jiongnai	chenhmongmien
7112	Mien-870_livereside-1	Mienic		DWELL (LIVE, RESIDE)	live (reside)		Mien	Mien	iumi1238	ʑ e m ³³	363		0	Mien	chenhmongmien
7113	KimMun-870_livereside-1	Mienic		DWELL (LIVE, RESIDE)	live (reside)		KimMun	Kim Mun	kimm1245	ˀp o ⁴²	363		0	Kim Mun	chenhmongmien
7114	BiaoMin-870_livereside-1	Mienic		DWELL (LIVE, RESIDE)	live (reside)		BiaoMin	Biao Min	biao1254	ʑ a n ³³	363		0	Biao Min	chenhmongmien
7115	ZaoMin-870_livereside-1	Mienic		DWELL (LIVE, RESIDE)	live (reside)		ZaoMin	Zao Min	dzao1238	k o n ²²	363		0	Zao Min	chenhmongmien
514	NorthernQiandongMiao-140-ear-1			EAR	ear		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	z ɛ ²	1247		0	Northern Qiandong	ratliffhmongmien
515	WesternXiangxiMiao-140-ear-1			EAR	ear		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	m ʐ ɯ ²	1247		0	Western Xiangxi	ratliffhmongmien
516	CentralMashanHmong-140-ear-1			EAR	ear		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ⁿp ʐ æ ²	1247		0	Southern Chuanqiandian	ratliffhmongmien
517	Luopohe-140-ear-1			EAR	ear		Luopohe	5 Luopohe Hmong [hml]	luop1235	ⁿp j i ᴬ/¹	1247		0	Luopohe	ratliffhmongmien
518	JiongnaiBunu-140-ear-1			EAR	ear		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	ⁿp j a ²	1247		0	Jiongnai	ratliffhmongmien
519	PaHng-140-ear-1			EAR	ear		PaHng	7 Pa-Hng [pha]	pahn1237	m j o ²	1247		0	Baheng	ratliffhmongmien
520	BiaoMon-140-ear-1			EAR	ear		BiaoMon	10 Biao Mon [bmt]	biao1256	b l au ²	1247		0	Biao Min	ratliffhmongmien
521	DzaoMin-140-ear-1			EAR	ear		DzaoMin	11 Dzao Min [bpn]	dzao1238	b j u ²	1247		0	Zao Min	ratliffhmongmien
3097	EasternLuobuohe-88_ear-1	Hmongic		EAR	ear		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ⁿb j i ³¹	1247		0	Luopohe	chenhmongmien
3098	WesternLuobuohe-88_ear-1	Hmongic		EAR	ear		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿb j i ³¹	1247		0	Luopohe	chenhmongmien
3099	SouthernGuizhouChuanqiandian-88_ear-1	Hmongic		EAR	ear		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp ʐ æ ⁵³	1247		0	Southern Chuanqiandian	chenhmongmien
3100	WesternXiangxi-88_ear-1	Hmongic		EAR	ear		WesternXiangxi	Xiangxi, West	west2430	ʈ o ŋ ³¹ + m ʐ ɯ ³¹	1247		0	Western Xiangxi	chenhmongmien
3101	NorthernQiandong-88_ear-1	Hmongic		EAR	ear		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + z ɛ ⁵⁵	1247		0	Northern Qiandong	chenhmongmien
3102	WesternBaheng-88_ear-1	Hmongic		EAR	ear		WesternBaheng	Baheng, West	pahn1237	qʰ o ŋ ³¹ + nʲ o ³³	1247		0	Baheng	chenhmongmien
3103	EasternBaheng-88_ear-1	Hmongic		EAR	ear		EasternBaheng	Baheng, East	pahn1237	ⁿp j o ³³	1247		0	Baheng	chenhmongmien
3104	Jiongnai-88_ear-1	Hmongic		EAR	ear		Jiongnai	Jiongnai	jion1236	ⁿp j a ³³	1247		0	Jiongnai	chenhmongmien
3105	Mien-88_ear-1	Mienic		EAR	ear		Mien	Mien	iumi1238	m */ə m̩/m ³¹ + n oː m ³¹	1247		0	Mien	chenhmongmien
3106	KimMun-88_ear-1	Mienic		EAR	ear		KimMun	Kim Mun	kimm1245	p a ⁰/² + n oː m ³³	1247		0	Kim Mun	chenhmongmien
3107	BiaoMin-88_ear-1	Mienic		EAR	ear		BiaoMin	Biao Min	biao1254	b l au ³¹ + k au ⁴² + ts a ŋ ³⁵	1247		0	Biao Min	chenhmongmien
3108	ZaoMin-88_ear-1	Mienic		EAR	ear		ZaoMin	Zao Min	dzao1238	b j u ⁵³ + k au ⁴²	1247		0	Zao Min	chenhmongmien
1443	NorthernQiandongMiao-141-early-1			EARLY	early		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	s o ³	672		0	Northern Qiandong	ratliffhmongmien
1444	WesternXiangxiMiao-141-early-1			EARLY	early		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	ⁿʈs o ³	672		0	Western Xiangxi	ratliffhmongmien
1445	CentralMashanHmong-141-early-1			EARLY	early		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ⁿʈs o ³ᵃ/³	672		0	Southern Chuanqiandian	ratliffhmongmien
1446	Luopohe-141-early-1			EARLY	early		Luopohe	5 Luopohe Hmong [hml]	luop1235	ˀt s u ᴮ/²	672		0	Luopohe	ratliffhmongmien
1447	JiongnaiBunu-141-early-1			EARLY	early		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	ⁿtʃ u ³	672		0	Jiongnai	ratliffhmongmien
1448	PaHng-141-early-1			EARLY	early		PaHng	7 Pa-Hng [pha]	pahn1237	ȵ o ³	672		0	Baheng	ratliffhmongmien
1449	luMien-141-early-1			EARLY	early		luMien	8 Iu Mien [ium]	iumi1238	d j eu ³	672		0	Mien	ratliffhmongmien
1450	KimMun-141-early-1			EARLY	early		KimMun	9 Kim Mun [mji]	kimm1245	g j ɔu ³	672		0	Kim Mun	chenhmongmien
1451	BiaoMon-141-early-1			EARLY	early		BiaoMon	10 Biao Mon [bmt]	biao1256	d j əu ³	672		0	Biao Min	ratliffhmongmien
1452	DzaoMin-141-early-1			EARLY	early		DzaoMin	11 Dzao Min [bpn]	dzao1238	d u ³	672		0	Zao Min	ratliffhmongmien
5471	EasternLuobuohe-565_early-1	Hmongic		EARLY	early		EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿts əu ⁵⁵	672		0	Luopohe	chenhmongmien
5472	WesternLuobuohe-565_early-1	Hmongic		EARLY	early		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿts u ⁵⁵	672		0	Luopohe	chenhmongmien
5473	SouthernGuizhouChuanqiandian-565_early-1	Hmongic		EARLY	early		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿts o ⁴²	672		0	Southern Chuanqiandian	chenhmongmien
5474	WesternXiangxi-565_early-1	Hmongic		EARLY	early		WesternXiangxi	Xiangxi, West	west2430	ⁿts o ⁴⁴	672		0	Western Xiangxi	chenhmongmien
5475	NorthernQiandong-565_early-1	Hmongic		EARLY	early		NorthernQiandong	Qiandong, North	nort2747	s o ⁵⁵	672		0	Northern Qiandong	chenhmongmien
5476	WesternBaheng-565_early-1	Hmongic		EARLY	early		WesternBaheng	Baheng, West	pahn1237	ȵ o ³¹	672		0	Baheng	chenhmongmien
5477	EasternBaheng-565_early-1	Hmongic		EARLY	early		EasternBaheng	Baheng, East	pahn1237	ⁿts o ³¹³	672		0	Baheng	chenhmongmien
5478	Jiongnai-565_early-1	Hmongic		EARLY	early		Jiongnai	Jiongnai	jion1236	ⁿtʃ u ⁵³	672		0	Jiongnai	chenhmongmien
5479	Mien-565_early-1	Mienic		EARLY	early		Mien	Mien	iumi1238	dz j u ⁵³	672		0	Mien	chenhmongmien
5480	KimMun-565_early-1	Mienic		EARLY	early		KimMun	Kim Mun	kimm1245	g j eu ⁵¹	672		0	Kim Mun	chenhmongmien
5481	BiaoMin-565_early-1	Mienic		EARLY	early		BiaoMin	Biao Min	biao1254	d j au ³⁵	672		0	Biao Min	chenhmongmien
5482	ZaoMin-565_early-1	Mienic		EARLY	early		ZaoMin	Zao Min	dzao1238	d u ²⁴	672		0	Zao Min	chenhmongmien
2546	CentralMashanHmong-95-claypotearthenjar-1			EARTHEN JUG	clay pot/earthen jar		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ɦ o ŋ ¹ᵇ/¹	3409		0	Southern Chuanqiandian	ratliffhmongmien
2547	Luopohe-95-claypotearthenjar-1			EARTHEN JUG	clay pot/earthen jar		Luopohe	5 Luopohe Hmong [hml]	luop1235	h a ŋ ᴬ/¹	3409		0	Luopohe	ratliffhmongmien
4694	EasternLuobuohe-385_earthenjar-1	Hmongic		EARTHEN JUG	earthen jar		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + χ a ŋ ³¹	3409		0	Luopohe	chenhmongmien
4695	WesternLuobuohe-385_earthenjar-1	Hmongic		EARTHEN JUG	earthen jar		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + t ɑ ³¹ + χ ɑ ŋ ³¹	3409		0	Luopohe	chenhmongmien
4696	SouthernGuizhouChuanqiandian-385_earthenjar-1	Hmongic		EARTHEN JUG	earthen jar		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɦ o ŋ ²²	3409		0	Southern Chuanqiandian	chenhmongmien
4697	WesternXiangxi-385_earthenjar-1	Hmongic		EARTHEN JUG	earthen jar		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ʔ ɛ ³⁵	3409		0	Western Xiangxi	chenhmongmien
4698	NorthernQiandong-385_earthenjar-1	Hmongic		EARTHEN JUG	earthen jar		NorthernQiandong	Qiandong, North	nort2747	ʔ o ŋ ⁴⁴	3409		0	Northern Qiandong	chenhmongmien
4699	WesternBaheng-385_earthenjar-1	Hmongic		EARTHEN JUG	earthen jar		WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + q o ⁵⁵ + w o ŋ ³⁵	3409		0	Baheng	chenhmongmien
4700	EasternBaheng-385_earthenjar-1	Hmongic		EARTHEN JUG	earthen jar		EasternBaheng	Baheng, East	pahn1237	tʰ ai ³⁵	3409		0	Baheng	chenhmongmien
4701	Jiongnai-385_earthenjar-1	Hmongic		EARTHEN JUG	earthen jar		Jiongnai	Jiongnai	jion1236	θ a n ⁵³	3409		0	Jiongnai	chenhmongmien
4702	Mien-385_earthenjar-1	Mienic		EARTHEN JUG	earthen jar		Mien	Mien	iumi1238	ʔ oː ŋ ²⁴	3409		0	Mien	chenhmongmien
4703	KimMun-385_earthenjar-1	Mienic		EARTHEN JUG	earthen jar		KimMun	Kim Mun	kimm1245	ʔ eː ŋ ³⁵	3409		0	Kim Mun	chenhmongmien
4704	BiaoMin-385_earthenjar-1	Mienic		EARTHEN JUG	earthen jar		BiaoMin	Biao Min	biao1254	t j au ⁴²	3409		0	Biao Min	chenhmongmien
4705	ZaoMin-385_earthenjar-1	Mienic		EARTHEN JUG	earthen jar		ZaoMin	Zao Min	dzao1238	p a ŋ ⁴⁴	3409		0	Zao Min	chenhmongmien
1594	NorthernQiandongMiao-143-earthworm-1			EARTHWORM	earthworm		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	tɕ o ŋ ¹	2350		0	Northern Qiandong	ratliffhmongmien
1595	WesternXiangxiMiao-143-earthworm-1			EARTHWORM	earthworm		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	c o ŋ ¹	2350		0	Western Xiangxi	ratliffhmongmien
1596	CentralMashanHmong-143-earthworm-1			EARTHWORM	earthworm		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	tɕ a ŋ ¹ᵃ/¹	2350		0	Southern Chuanqiandian	ratliffhmongmien
1597	Luopohe-143-earthworm-1			EARTHWORM	earthworm		Luopohe	5 Luopohe Hmong [hml]	luop1235	tɕ o ŋ ᴬ/¹	2350		0	Luopohe	ratliffhmongmien
1598	JiongnaiBunu-143-earthworm-1			EARTHWORM	earthworm		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	j ɐ ŋ ¹	2350		0	Jiongnai	ratliffhmongmien
1599	PaHng-143-earthworm-1			EARTHWORM	earthworm		PaHng	7 Pa-Hng [pha]	pahn1237	j õ ¹	2350		0	Baheng	ratliffhmongmien
1600	luMien-143-earthworm-1			EARTHWORM	earthworm		luMien	8 Iu Mien [ium]	iumi1238	d u ŋ ¹	2350		0	Mien	ratliffhmongmien
1601	BiaoMon-143-earthworm-1			EARTHWORM	earthworm		BiaoMon	10 Biao Mon [bmt]	biao1256	h ɥ ə ¹	2350		0	Biao Min	ratliffhmongmien
1602	DzaoMin-143-earthworm-1			EARTHWORM	earthworm		DzaoMin	11 Dzao Min [bpn]	dzao1238	dz i ŋ ¹	2350		0	Zao Min	ratliffhmongmien
3828	EasternLuobuohe-191_earthworm-1	Hmongic		EARTHWORM	earthworm		EasternLuobuohe	Luobuohe, Eastern	luop1235	tɕ i n ³¹ + tɕ u/w a ³¹	2350		0	Luopohe	chenhmongmien
3829	WesternLuobuohe-191_earthworm-1	Hmongic		EARTHWORM	earthworm		WesternLuobuohe	Luobuohe, Western	luop1235	tɕ i n ³¹ + tɕ o ŋ ³¹	2350		0	Luopohe	chenhmongmien
3830	SouthernGuizhouChuanqiandian-191_earthworm-1	Hmongic		EARTHWORM	earthworm		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k u/w a ³² + tɕ a ŋ ³²	2350		0	Southern Chuanqiandian	chenhmongmien
3831	WesternXiangxi-191_earthworm-1	Hmongic		EARTHWORM	earthworm		WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + c o ŋ ³⁵ + q ɑ ⁴⁴	2350		0	Western Xiangxi	chenhmongmien
3832	NorthernQiandong-191_earthworm-1	Hmongic		EARTHWORM	earthworm		NorthernQiandong	Qiandong, North	nort2747	k a ŋ ³³ + tɕ o ŋ ³³	2350		0	Northern Qiandong	chenhmongmien
3833	WesternBaheng-191_earthworm-1	Hmongic		EARTHWORM	earthworm		WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + j u ŋ ³⁵	2350		0	Baheng	chenhmongmien
3834	EasternBaheng-191_earthworm-1	Hmongic		EARTHWORM	earthworm		EasternBaheng	Baheng, East	pahn1237	q ei ³⁵ + tɕ u ŋ ³⁵	2350		0	Baheng	chenhmongmien
3835	Jiongnai-191_earthworm-1	Hmongic		EARTHWORM	earthworm		Jiongnai	Jiongnai	jion1236	k e ⁴⁴ + j ə ŋ ⁴⁴	2350		0	Jiongnai	chenhmongmien
3836	Mien-191_earthworm-1	Mienic		EARTHWORM	earthworm		Mien	Mien	iumi1238	n aː ŋ ⁰ + dz u ŋ ³³	2350		0	Mien	chenhmongmien
3837	KimMun-191_earthworm-1	Mienic		EARTHWORM	earthworm		KimMun	Kim Mun	kimm1245	ˀt oː ŋ ³¹ + n aː ŋ ³⁵	2350		0	Kim Mun	chenhmongmien
3838	BiaoMin-191_earthworm-1	Mienic		EARTHWORM	earthworm		BiaoMin	Biao Min	biao1254	ɕ u/w ə ³³	2350		0	Biao Min	chenhmongmien
3839	ZaoMin-191_earthworm-1	Mienic		EARTHWORM	earthworm		ZaoMin	Zao Min	dzao1238	k ai ⁴⁴ + ʑ i ŋ ⁴⁴	2350		0	Zao Min	chenhmongmien
935	NorthernQiandongMiao-510-toeat-1			EAT	to eat		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	n a ŋ ²	1336		0	Northern Qiandong	ratliffhmongmien
936	WesternXiangxiMiao-510-toeat-1			EAT	to eat		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	n o ŋ ²	1336		0	Western Xiangxi	ratliffhmongmien
937	CentralMashanHmong-510-toeat-1			EAT	to eat		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	n ɔ ²	1336		0	Southern Chuanqiandian	ratliffhmongmien
938	Luopohe-510-toeat-1			EAT	to eat		Luopohe	5 Luopohe Hmong [hml]	luop1235	n o ŋ ᴬ/¹	1336		0	Luopohe	ratliffhmongmien
939	JiongnaiBunu-510-toeat-1			EAT	to eat		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	n ɐ ŋ ²	1336		0	Jiongnai	ratliffhmongmien
940	PaHng-510-toeat-1			EAT	to eat		PaHng	7 Pa-Hng [pha]	pahn1237	n ɔ ²	1336		0	Baheng	ratliffhmongmien
1799	luMien-510-toeat-1			EAT	to eat		luMien	8 Iu Mien [ium]	iumi1238	ȵ e n ⁶/¹³	1336		0	Mien	ratliffhmongmien
1800	KimMun-510-toeat-1			EAT	to eat		KimMun	9 Kim Mun [mji]	kimm1245	ŋ j i n ⁴	1336		0	Kim Mun	chenhmongmien
1801	BiaoMon-510-toeat-1			EAT	to eat		BiaoMon	10 Biao Mon [bmt]	biao1256	ȵ i n ⁶/¹³	1336		0	Biao Min	ratliffhmongmien
1802	DzaoMin-510-toeat-1			EAT	to eat		DzaoMin	11 Dzao Min [bpn]	dzao1238	ȵ a n ⁶/¹³	1336		0	Zao Min	ratliffhmongmien
6004	EasternLuobuohe-657_eat-1	Hmongic		EAT	eat		EasternLuobuohe	Luobuohe, Eastern	luop1235	n u ŋ ³¹	1336		0	Luopohe	chenhmongmien
6005	WesternLuobuohe-657_eat-1	Hmongic		EAT	eat		WesternLuobuohe	Luobuohe, Western	luop1235	n o ŋ ³¹	1336		0	Luopohe	chenhmongmien
6006	SouthernGuizhouChuanqiandian-657_eat-1	Hmongic		EAT	eat		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	n ɔ ⁵³	1336		0	Southern Chuanqiandian	chenhmongmien
6007	WesternXiangxi-657_eat-1	Hmongic		EAT	eat		WesternXiangxi	Xiangxi, West	west2430	n o ŋ ³¹	1336		0	Western Xiangxi	chenhmongmien
6008	NorthernQiandong-657_eat-1	Hmongic		EAT	eat		NorthernQiandong	Qiandong, North	nort2747	n a ŋ ⁵⁵	1336		0	Northern Qiandong	chenhmongmien
6009	WesternBaheng-657_eat-1	Hmongic		EAT	eat		WesternBaheng	Baheng, West	pahn1237	n a ŋ ³³	1336		0	Baheng	chenhmongmien
6010	EasternBaheng-657_eat-1	Hmongic		EAT	eat		EasternBaheng	Baheng, East	pahn1237	n a ŋ ³³	1336		0	Baheng	chenhmongmien
6011	Jiongnai-657_eat-1	Hmongic		EAT	eat		Jiongnai	Jiongnai	jion1236	n ə ŋ ³³	1336		0	Jiongnai	chenhmongmien
6012	Mien-657_eat-1	Mienic		EAT	eat		Mien	Mien	iumi1238	ȵ e n ²¹	1336		0	Mien	chenhmongmien
6013	KimMun-657_eat-1	Mienic		EAT	eat		KimMun	Kim Mun	kimm1245	ȵ i n ⁴²	1336		0	Kim Mun	chenhmongmien
6014	BiaoMin-657_eat-1	Mienic		EAT	eat		BiaoMin	Biao Min	biao1254	ȵ i n ⁴²	1336		0	Biao Min	chenhmongmien
6015	ZaoMin-657_eat-1	Mienic		EAT	eat		ZaoMin	Zao Min	dzao1238	ȵ i n ²²	1336		0	Zao Min	chenhmongmien
2072	luMien-144-egg-1			EGG	egg		luMien	8 Iu Mien [ium]	iumi1238	k j au ⁵¹	744		0	Mien	ratliffhmongmien
2073	KimMun-144-egg-1			EGG	egg		KimMun	9 Kim Mun [mji]	kimm1245	k j au ⁵	744		0	Kim Mun	chenhmongmien
2074	BiaoMon-144-egg-1			EGG	egg		BiaoMon	10 Biao Mon [bmt]	biao1256	k l au ⁵	744		0	Biao Min	ratliffhmongmien
2075	DzaoMin-144-egg-1			EGG	egg		DzaoMin	11 Dzao Min [bpn]	dzao1238	ts u ⁵	744		0	Zao Min	ratliffhmongmien
2217	NorthernQiandongMiao-144-egg-1			EGG	egg		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	k i ⁵	744		0	Northern Qiandong	ratliffhmongmien
2218	CentralMashanHmong-144-egg-1			EGG	egg		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	h æ ⁵ᵃ/⁵	744		0	Southern Chuanqiandian	ratliffhmongmien
2219	Luopohe-144-egg-1			EGG	egg		Luopohe	5 Luopohe Hmong [hml]	luop1235	q ɥ i ᶜ/³	744		0	Luopohe	ratliffhmongmien
2220	JiongnaiBunu-144-egg-1			EGG	egg		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	k j a ⁵	744		0	Jiongnai	ratliffhmongmien
2221	PaHng-144-egg-1			EGG	egg		PaHng	7 Pa-Hng [pha]	pahn1237	k o ⁵	744		0	Baheng	ratliffhmongmien
4280	EasternLuobuohe-277_egg-1	Hmongic		EGG	egg		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + q ʁ ei ²⁴	744		0	Luopohe	chenhmongmien
4281	WesternLuobuohe-277_egg-1	Hmongic		EGG	egg		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + q w ei ³⁵	744		0	Luopohe	chenhmongmien
4282	SouthernGuizhouChuanqiandian-277_egg-1	Hmongic		EGG	egg		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	h æ ⁵⁵	744		0	Southern Chuanqiandian	chenhmongmien
